timestamp_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,A,G,label
112842,-0.148926,0.100098,0.961670,-4.839694,1.763359,-0.610687,0.978268,5.187005,normal
112862,-0.139404,0.101562,0.958740,-4.832061,1.801527,-0.992366,0.974131,5.251581,normal
112882,-0.137939,0.096924,0.963623,-4.885496,1.786260,-0.816794,0.978259,5.265543,normal
112902,-0.135986,0.091309,0.957764,-4.877862,2.687023,-0.618321,0.971669,5.603209,normal
112922,-0.141602,0.104980,0.950684,-4.923664,2.488550,-0.641221,0.966887,5.553964,normal
112942,-0.145752,0.101318,0.968994,-4.839694,2.114504,-0.671756,0.985119,5.324005,normal
112962,-0.140625,0.097900,0.953857,-4.870229,1.816794,-0.557252,0.969125,5.227849,normal
112982,-0.138672,0.095947,0.968262,-4.824428,1.847328,-0.595420,0.982836,5.200216,normal
113002,-0.145508,0.101807,0.965576,-4.916030,1.824427,-0.450382,0.981771,5.262959,normal
113022,-0.153809,0.097656,0.958984,-4.908397,2.000000,-0.862595,0.976138,5.369956,normal
113042,-0.149658,0.100830,0.962646,-4.854962,1.778626,-0.503817,0.979414,5.194997,normal
113062,-0.143066,0.097900,0.957520,-4.938931,1.732824,-0.664122,0.973086,5.276057,normal
113082,-0.143066,0.094727,0.968018,-4.809160,1.877863,-0.534351,0.983107,5.190368,normal
113102,-0.140137,0.099365,0.960693,-4.923664,2.190840,-0.778626,0.975932,5.445044,normal
113122,-0.146973,0.102295,0.963135,-4.885496,2.068702,-0.458015,0.979640,5.325165,normal
113142,-0.143555,0.097900,0.958740,-4.824428,1.946565,-0.267176,0.974359,5.209184,normal
113162,-0.143311,0.095459,0.966553,-4.961832,1.816794,-0.343511,0.981771,5.295141,normal
113182,-0.146484,0.103516,0.955078,-5.007634,1.664122,-0.160305,0.971775,5.279336,normal
113202,-0.140381,0.102783,0.960693,-4.969466,1.923664,-0.305344,0.976321,5.337538,normal
113222,-0.143311,0.094727,0.963623,-4.824428,2.038168,-0.572519,0.978816,5.268492,normal
113242,-0.144531,0.102539,0.960938,-4.969466,1.755725,-0.358779,0.977141,5.282696,normal
113262,-0.143555,0.107910,0.965332,-4.786260,1.916031,-0.648855,0.981895,5.196198,normal
113282,-0.139893,0.100830,0.967529,-4.954198,2.167939,-0.427481,0.982776,5.424645,normal
113302,-0.144531,0.096191,0.958252,-4.877862,1.938931,-0.732824,0.973853,5.300003,normal
113322,-0.142090,0.107910,0.965332,-4.740458,2.251908,-0.587786,0.981682,5.280959,normal
113342,-0.145264,0.099121,0.966064,-4.916030,1.862595,-0.824427,0.981940,5.321306,normal
113362,-0.144775,0.100342,0.966553,-4.763359,2.083969,-0.938931,0.982473,5.283380,normal
113382,-0.143311,0.097900,0.964355,-4.778626,1.885496,-0.816794,0.979849,5.201684,normal
113402,-0.146973,0.098633,0.961426,-4.946565,2.251908,-0.603053,0.977583,5.468388,normal
113422,-0.141846,0.095703,0.969238,-4.931298,2.198473,-0.748092,0.984227,5.450745,normal
113442,-0.141357,0.101318,0.964600,-4.992366,1.885496,-0.610687,0.980153,5.371383,normal
113462,-0.140381,0.101807,0.958496,-4.832061,1.641221,-0.427481,0.974057,5.121051,normal
113482,-0.146484,0.101074,0.964355,-4.946565,2.007634,-0.748092,0.980640,5.390615,normal
113502,-0.143555,0.096924,0.960938,-4.900764,2.198473,-0.557252,0.976424,5.400120,normal
113522,-0.142822,0.097900,0.965088,-4.969466,2.458015,-0.526718,0.980498,5.569098,normal
113542,-0.146973,0.100830,0.944824,-4.969466,1.931298,-0.412214,0.961489,5.347468,normal
113562,-0.137451,0.096680,0.958496,-4.656488,2.244275,-0.832061,0.973116,5.235645,normal
113582,-0.142090,0.099854,0.964600,-4.885496,2.076336,-0.801527,0.980108,5.368583,normal
113602,-0.139404,0.097656,0.964600,-4.832061,2.328244,-0.908397,0.979501,5.440103,normal
113622,-0.141357,0.098877,0.954834,-4.793893,2.244275,-0.816794,0.970292,5.355869,normal
113642,-0.147217,0.099365,0.969727,-4.748092,2.091603,-0.748092,0.985858,5.242024,normal
113662,-0.146973,0.104004,0.968506,-4.786260,2.030534,-0.709924,0.985100,5.247413,normal
113682,-0.139160,0.098877,0.960938,-4.687023,2.129771,-0.916031,0.975983,5.229074,normal
113702,-0.147949,0.103760,0.958496,-4.870229,1.984733,-0.618321,0.975382,5.295340,normal
113722,-0.138428,0.099365,0.962646,-4.885496,2.083969,-0.625954,0.977611,5.348160,normal
113742,-0.144043,0.105957,0.970947,-4.877862,1.854962,-0.717557,0.987276,5.267762,normal
113762,-0.137939,0.104736,0.969727,-4.656488,1.809160,-0.740458,0.985072,5.050171,normal
113782,-0.144287,0.095459,0.963379,-4.916030,2.213740,-0.954198,0.978790,5.475262,normal
113802,-0.139648,0.102783,0.966797,-4.984733,2.251908,-0.786260,0.982223,5.526016,normal
113822,-0.146484,0.097412,0.960693,-4.786260,2.045802,-0.893130,0.976667,5.281218,normal
113842,-0.144043,0.105957,0.957520,-4.885496,2.145038,-0.648855,0.974073,5.374968,normal
113862,-0.146240,0.098877,0.960693,-4.725191,2.083969,-0.984733,0.976778,5.257381,normal
113882,-0.144287,0.099609,0.964844,-4.862596,1.885496,-0.847328,0.980645,5.283739,normal
113902,-0.144775,0.098145,0.957031,-4.740458,2.045802,-1.091603,0.972883,5.277200,normal
113922,-0.142090,0.095459,0.949463,-4.755725,2.458015,-0.900763,0.964770,5.428640,normal
113942,-0.143311,0.094238,0.958008,-4.847328,2.358779,-1.091603,0.973241,5.500184,normal
113962,-0.142090,0.090820,0.964355,-4.732824,2.045802,-0.755725,0.978989,5.211147,normal
113982,-0.135498,0.096680,0.956299,-4.793893,2.000000,-0.992366,0.970677,5.288308,normal
114002,-0.137207,0.096436,0.969727,-5.053435,2.221374,-0.404580,0.984122,5.534925,normal
114022,-0.148438,0.097656,0.952637,-4.801527,1.893130,-0.587786,0.969065,5.194622,normal
114042,-0.141846,0.098633,0.955322,-5.007634,2.007634,-0.267176,0.970819,5.401700,normal
114062,-0.142334,0.094238,0.959229,-4.923664,2.091603,-0.404580,0.974299,5.364789,normal
114082,-0.140137,0.092529,0.959717,-4.893130,1.877863,-0.603053,0.974298,5.275676,normal
114102,-0.139404,0.101562,0.958496,-4.984733,2.175573,-0.305344,0.973891,5.447376,normal
114122,-0.141357,0.090576,0.962402,-5.000000,2.000000,-0.335878,0.976936,5.395629,normal
114142,-0.142578,0.103027,0.966797,-4.763359,1.687023,-0.374046,0.982670,5.067104,normal
114162,-0.142090,0.097656,0.959473,-4.916030,1.885496,-0.366412,0.974841,5.277946,normal
114182,-0.144775,0.100586,0.965576,-4.931298,2.183206,-0.610687,0.981537,5.427433,normal
114202,-0.144775,0.091309,0.969238,-4.916030,1.992366,-0.526718,0.984236,5.330508,normal
114222,-0.143799,0.098389,0.959473,-4.854962,1.725191,-0.442748,0.975165,5.171360,normal
114242,-0.145752,0.100586,0.964355,-4.923664,1.824427,-0.328244,0.980481,5.261059,normal
114262,-0.145264,0.106445,0.957031,-4.938931,2.015267,-0.572519,0.973828,5.364897,normal
114282,-0.139893,0.106689,0.960938,-4.824428,2.183206,-0.625954,0.976910,5.332290,normal
114302,-0.148438,0.099365,0.963379,-4.900764,1.778626,-0.648855,0.979799,5.253761,normal
114322,-0.147705,0.105713,0.964600,-4.748092,1.534351,-0.534351,0.981552,5.018380,normal
114342,-0.148682,0.103271,0.958740,-4.778626,0.564885,-0.595420,0.975681,4.848596,normal
114362,-0.131348,0.108154,0.961670,-4.839694,2.045802,-0.564885,0.976606,5.284605,normal
114382,-0.146729,0.103027,0.963135,-4.847328,3.641221,-0.984733,0.979680,6.142050,normal
114402,-0.151367,0.106201,0.969238,-4.916030,2.625954,-0.656489,0.986719,5.611948,normal
114422,-0.156006,0.094971,0.969971,-4.755725,1.351145,-0.503817,0.987016,4.969542,normal
114442,-0.136475,0.106201,0.977539,-4.641222,0.679389,-0.961832,0.992717,4.788280,normal
