timestamp_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,A,G,label
32902,0.082764,-0.874512,-0.524902,-6.106870,1.198473,1.099237,1.023300,6.319693,lying
32922,0.076416,-0.873535,-0.527344,-5.648855,1.648855,0.396947,1.023227,5.897953,lying
32942,0.081787,-0.870605,-0.519043,-5.053435,2.404580,-1.450382,1.016882,5.781247,lying
32962,0.085449,-0.871094,-0.529297,-4.839694,2.870229,-1.419847,1.022869,5.803174,lying
32982,0.082031,-0.870361,-0.528564,-4.847328,3.328244,-2.229008,1.021586,6.288265,lying
33002,0.090088,-0.872803,-0.526367,-5.068702,2.190840,-0.992366,1.023212,5.610375,lying
33022,0.082275,-0.876221,-0.527832,-5.671756,1.541985,0.404580,1.026225,5.891538,lying
33042,0.088135,-0.875244,-0.525391,-5.458015,1.648855,0.251908,1.024624,5.707198,lying
33062,0.082520,-0.873535,-0.533447,-5.007634,1.679389,0.206107,1.026859,5.285757,lying
33082,0.089355,-0.866943,-0.525391,-4.916030,1.900763,-0.511450,1.017649,5.295455,lying
33102,0.083496,-0.869385,-0.531982,-4.396946,2.190840,-1.129771,1.022647,5.040764,lying
33122,0.084961,-0.874512,-0.532227,-4.564886,2.122137,-0.717557,1.027256,5.084932,lying
33142,0.083984,-0.875488,-0.530029,-5.007634,1.709924,0.061069,1.026871,5.291877,lying
33162,0.083984,-0.880127,-0.533691,-5.396946,1.603053,-0.099237,1.032717,5.630867,lying
33182,0.085938,-0.873291,-0.534180,-5.259542,1.320611,0.251908,1.027312,5.428651,lying
33202,0.087402,-0.872803,-0.529297,-5.076336,2.274809,-0.633588,1.024490,5.598694,lying
33222,0.085938,-0.872559,-0.530029,-5.022901,2.938931,-1.740458,1.024536,6.074211,lying
33242,0.089111,-0.876709,-0.537842,-4.961832,2.854962,-1.389313,1.032392,5.890737,lying
33262,0.091064,-0.869873,-0.544922,-4.763359,2.389313,-1.290076,1.030491,5.482946,lying
33282,0.082031,-0.873047,-0.532471,-4.458015,2.297710,-0.694656,1.025897,5.063193,lying
33302,0.082031,-0.870850,-0.524902,-3.877863,1.977099,-0.625954,1.020113,4.397563,lying
33322,0.082031,-0.869385,-0.529785,-4.167939,2.549618,-1.244275,1.021387,5.041873,lying
33342,0.084961,-0.873535,-0.528320,-3.832061,2.465649,-2.450382,1.024404,5.173827,lying
33362,0.083984,-0.876221,-0.530518,-3.847328,3.007634,-1.961832,1.027748,5.262754,lying
33382,0.093506,-0.869629,-0.532715,-4.068702,2.290076,-1.687023,1.024101,4.964356,lying
33402,0.090576,-0.876953,-0.527100,-4.198473,2.030534,-0.480916,1.027173,4.688447,lying
33422,0.080078,-0.868896,-0.533936,-4.931298,1.435115,0.625954,1.022976,5.173883,lying
33442,0.097656,-0.880859,-0.516846,-5.328244,0.824427,1.801527,1.025953,5.684660,lying
